id_calendario,id_forma_pagamento,id_passageiro,id_origem,id_destino,valor_receita,hora_compra,id_evento
81,1,24,19,13,5.10,06:21:59.309911,
121,1,65,16,23,6.09,20:13:21.75008,
81,1,157,27,19,4.25,16:14:16.769039,
3,1,264,25,14,6.17,22:17:57.720387,1922
3,1,444,18,18,17.91,17:13:57.267564,
81,1,228,18,14,8.38,11:24:47.480745,985
189,1,157,12,21,15.66,15:21:10.025929,
81,1,62,12,25,5.99,15:45:05.883071,
3,1,454,17,24,13.44,05:45:35.710397,
189,1,368,21,22,18.16,14:42:29.299298,
121,1,517,17,19,11.82,16:38:14.368086,
186,1,531,20,19,14.62,22:05:47.083523,1648
97,1,654,20,19,14.62,05:57:17.951572,1648
81,1,365,26,28,5.88,06:03:18.97754,
3,1,519,25,19,17.79,03:31:34.78138,
189,1,288,27,22,16.19,07:31:25.154749,
49,1,305,29,11,8.76,09:10:40.322817,
81,1,146,12,26,15.49,11:02:31.65439,
81,1,100,23,28,7.99,05:00:17.630084,
189,1,675,13,14,7.46,02:30:56.115067,
49,1,512,25,14,6.17,17:05:44.807118,1922
49,1,213,20,15,9.81,02:54:45.618021,
81,1,430,16,12,13.89,02:56:36.416742,1794
97,1,88,20,19,14.62,19:07:02.475515,1648
259,1,58,17,27,13.73,05:25:04.928643,
97,1,501,25,19,14.06,00:01:03.314407,
81,1,41,27,22,16.19,04:17:28.483437,
121,1,216,12,21,18.02,13:16:52.756548,
121,1,678,26,16,6.35,02:47:36.462989,
49,1,276,25,14,6.17,09:34:59.921428,1922
81,1,706,16,12,13.89,15:20:51.259312,1794
121,1,197,27,20,11.31,02:01:22.98822,
186,1,45,28,14,10.39,04:22:15.511119,
3,1,62,12,20,13.11,19:58:31.272621,
3,1,588,15,25,8.69,12:35:05.664317,
186,1,357,26,16,6.35,04:20:43.495005,
186,1,510,21,26,12.16,21:39:46.520274,
186,1,615,18,25,6.39,08:32:11.588199,
81,1,629,22,23,17.73,17:29:55.422496,
97,1,379,12,12,16.22,04:22:17.572336,1799
3,1,435,16,12,13.89,06:07:03.70796,1794
189,1,661,18,14,8.38,09:32:47.435597,985
81,1,515,27,18,16.53,18:58:38.722062,
186,1,673,24,24,14.09,11:07:01.2289,
81,1,724,25,13,13.39,19:21:25.267954,
121,1,249,25,14,6.17,22:10:23.988824,1922
97,1,640,23,22,8.66,22:10:44.433069,
49,1,125,18,23,4.31,02:46:08.214283,
186,1,658,19,23,9.30,18:37:02.108759,
189,1,62,25,16,4.78,04:43:07.761653,
97,1,343,24,16,9.94,22:34:59.200167,
186,1,326,20,19,14.62,10:24:39.705458,1648
3,1,712,27,14,16.09,19:06:00.799124,
97,1,697,11,12,18.59,04:30:12.14945,
186,1,730,26,26,8.29,03:03:53.022872,
121,1,207,13,24,19.32,00:58:03.731585,
81,1,225,20,13,10.87,02:30:23.678646,
121,1,193,27,22,16.19,12:33:27.623409,
3,1,159,21,13,8.74,10:55:21.322713,
121,1,204,12,12,16.22,13:03:07.120833,1799
259,1,163,16,12,19.10,04:48:58.844699,
259,1,606,16,11,11.00,09:21:46.599456,
97,1,214,16,12,13.89,08:03:14.73458,1794
121,1,667,29,21,15.81,15:30:54.154985,
49,1,455,30,24,6.11,20:49:03.481124,
186,1,218,11,27,6.61,20:26:34.719549,
49,1,489,27,26,17.84,09:04:03.996076,
186,1,526,12,23,6.95,03:07:51.116173,
189,1,647,17,28,10.89,13:33:30.984916,
49,1,344,15,14,13.69,23:35:43.850788,
97,1,166,12,13,5.80,19:53:13.144985,
186,1,224,19,22,18.02,08:52:04.312777,
81,1,665,16,12,13.89,14:03:28.568134,1794
49,1,165,26,18,11.64,00:49:46.871084,
186,1,647,17,30,12.05,21:14:22.964753,
121,1,24,25,14,6.17,04:35:30.247669,1922
3,1,175,14,23,3.77,22:46:06.491198,
3,1,564,21,12,9.52,01:58:13.280318,
81,1,74,29,17,17.93,11:24:47.607975,
81,1,276,11,11,6.95,08:38:43.632673,
186,1,683,24,14,4.05,06:40:33.300826,
186,1,387,25,17,12.74,20:51:16.635783,
3,1,667,20,14,6.27,07:12:22.600137,
49,1,383,22,23,17.73,11:03:55.419041,
121,1,557,16,19,16.61,03:16:28.883552,
259,1,523,29,19,11.46,01:38:45.813191,
189,1,458,29,30,17.60,14:11:46.097785,
49,1,168,11,11,6.95,00:18:19.746608,
259,1,190,29,26,19.93,03:51:28.273331,
189,1,437,17,25,15.52,03:19:39.021034,
259,1,370,16,20,15.90,13:04:40.785664,
121,1,474,19,20,9.65,11:17:09.773796,
186,1,416,13,14,7.46,11:52:46.271785,
97,1,14,26,18,11.64,15:50:46.155028,
259,1,568,29,12,9.53,13:34:00.801239,
97,1,241,25,14,6.17,02:22:11.866502,1922
189,1,420,17,28,10.89,14:51:13.291544,
3,1,239,22,16,9.67,08:23:01.20405,
49,1,262,19,23,9.30,21:29:27.945406,
3,1,556,24,24,14.09,01:56:26.822689,
3,1,105,14,20,8.51,05:34:24.558046,
3,1,289,11,21,4.46,06:00:33.436658,
186,1,375,20,26,11.24,00:22:12.209059,
186,1,720,25,23,11.75,14:38:35.019906,
186,1,698,19,28,5.32,02:56:34.650687,
189,1,527,29,24,10.12,19:39:13.592622,
189,1,125,30,16,3.23,21:11:09.177735,
189,1,222,13,23,9.41,15:05:32.30913,
259,1,107,13,21,13.41,00:35:02.07418,
3,1,91,26,26,8.29,15:46:12.057117,
49,1,639,27,30,8.78,06:58:56.752201,
49,1,387,16,30,14.33,12:23:31.803891,
259,1,96,27,13,16.48,11:13:05.218838,
121,1,78,29,17,17.93,10:07:57.755704,
49,1,289,12,12,16.22,19:43:26.603446,1799
186,1,724,15,26,17.74,00:07:37.043316,
121,1,83,16,12,13.89,02:19:08.321087,1794
186,1,239,21,20,9.21,03:11:15.907048,
49,1,665,29,22,6.45,01:45:57.753342,
49,1,540,21,22,18.16,03:30:26.307854,
3,1,306,12,26,10.05,14:30:24.839547,
3,1,400,20,25,5.34,17:42:08.778093,
259,1,37,12,12,16.22,06:37:25.449068,1799
81,1,378,13,23,9.41,09:56:21.137084,
49,1,294,19,20,18.88,09:10:26.563108,
3,1,650,25,14,6.17,02:05:52.163647,1922
259,1,110,12,12,16.22,13:19:31.239391,1799
121,1,185,16,12,13.89,01:34:31.99121,1794
49,1,441,29,27,4.96,20:42:48.33226,
97,1,136,20,16,14.10,14:17:35.811888,
97,1,17,21,22,12.84,14:21:55.221126,
189,1,121,25,22,19.06,17:37:29.07693,
97,1,507,20,27,10.44,07:49:16.241668,
3,1,647,17,24,13.44,05:53:09.266298,
121,1,501,14,29,8.20,18:00:38.643615,
81,1,228,14,16,6.19,12:48:58.985105,
121,1,574,18,29,19.09,13:26:16.644277,
49,1,512,19,12,10.89,12:05:32.391343,
121,1,253,21,20,9.21,08:51:25.91953,
49,1,534,25,14,6.17,09:03:00.711305,1922
49,1,489,12,12,16.22,13:18:33.054292,1799
81,1,293,29,17,17.93,00:36:29.930556,
259,1,721,17,25,15.52,11:21:35.379967,
186,1,335,24,14,4.05,21:54:29.399371,
121,1,302,15,29,6.35,21:07:29.657943,
121,1,192,16,30,14.33,05:52:52.727422,
81,1,605,20,23,11.83,02:03:42.381577,
259,1,701,25,14,6.17,04:13:24.150091,1922
49,1,13,22,23,17.73,04:34:57.196124,
189,1,518,24,18,16.61,04:47:16.263066,
97,1,82,26,18,19.99,07:55:53.063252,
121,1,628,19,22,18.02,01:01:01.958005,
121,1,623,20,29,12.29,06:58:31.340745,
189,1,43,15,14,5.92,22:15:45.818094,
97,1,707,13,28,17.88,16:04:46.853626,
3,1,475,15,21,4.93,21:44:10.114793,
81,1,507,16,12,13.89,21:29:40.58359,1794
259,1,654,24,13,5.87,16:02:36.019928,
121,1,229,16,19,13.01,08:35:11.430351,
3,1,608,25,14,6.17,04:18:50.188963,1922
81,1,341,17,25,15.52,11:59:05.989734,
3,1,113,22,16,9.67,23:23:55.071151,
189,1,329,24,30,15.18,07:18:24.436377,
97,1,409,29,27,4.96,03:48:55.281343,
189,1,460,29,19,11.46,22:54:34.203057,
121,1,219,19,12,3.75,03:26:53.897444,
121,1,41,25,13,19.73,16:56:15.843014,
97,1,345,15,16,15.76,02:25:35.760927,
81,1,730,27,21,11.54,15:44:01.742189,
49,1,763,16,12,13.89,06:02:57.413893,1794
49,1,212,12,23,6.95,07:29:40.9075,
189,1,117,19,30,18.58,18:44:11.318142,
3,1,577,16,12,13.89,18:36:39.849966,1794
3,1,418,27,23,9.86,11:41:07.106699,
49,1,311,25,14,6.17,10:57:54.260681,1922
121,1,317,25,20,10.52,08:23:57.266943,
121,1,142,13,23,9.41,14:31:50.562054,
121,1,286,25,20,4.29,04:53:19.811818,
81,1,488,14,29,8.20,11:12:03.125976,
97,1,721,18,13,8.94,18:05:30.912042,
3,1,625,25,13,18.58,03:22:05.176717,
97,1,36,29,22,16.86,17:58:12.880892,
121,1,362,25,13,13.39,02:34:18.09142,
81,1,257,13,18,16.45,02:46:39.262633,
189,1,690,22,30,15.03,23:14:46.645663,
259,1,768,19,18,11.57,17:18:40.625555,
49,1,155,22,16,9.67,23:52:41.667669,
81,1,456,14,16,3.85,07:05:46.377117,
189,1,203,19,11,8.33,16:34:18.88518,
189,1,513,19,25,5.77,13:20:58.217141,
3,1,93,25,14,6.17,01:54:04.445625,1922
121,1,720,16,21,7.43,10:18:26.704032,
49,1,652,16,26,18.97,12:33:51.850901,
189,1,543,25,14,6.17,20:36:00.035839,1922
3,1,665,15,24,12.57,10:48:05.376151,
81,1,250,16,12,13.89,19:29:50.49283,1794
81,1,427,29,12,9.53,01:45:28.671186,
3,1,175,14,25,9.59,02:15:33.180953,
49,1,434,11,13,19.54,17:31:25.63154,
189,1,638,26,18,19.99,03:38:59.249299,
189,1,400,16,12,13.89,18:37:44.124861,1794
186,1,581,18,14,8.38,03:08:35.626851,985
49,1,278,26,18,19.99,13:13:06.011981,
97,1,174,24,30,15.18,04:00:57.310118,
186,1,686,18,12,9.77,13:28:00.706939,
81,1,366,25,19,19.21,22:30:14.789238,
189,1,564,26,28,5.88,15:49:46.609308,
3,1,242,22,27,15.55,02:59:45.334094,
259,1,739,22,27,15.55,03:53:32.658674,
97,1,422,21,12,12.84,06:18:56.80217,
81,1,296,14,26,17.63,14:46:04.888719,
81,1,191,26,18,19.99,21:39:31.138576,
186,1,434,27,14,4.62,19:44:22.515058,
97,1,462,16,19,13.01,20:43:53.086834,
186,1,40,26,12,14.29,07:18:17.841648,
259,1,154,28,14,10.39,04:33:35.04115,
97,1,712,11,11,6.95,02:13:53.074214,
3,1,595,25,14,6.17,13:31:36.058241,1922
259,1,353,12,12,16.22,17:46:08.337299,1799
189,1,640,30,14,16.30,04:02:33.96755,
186,1,178,29,26,19.93,19:28:07.516098,
49,1,61,15,25,9.53,18:12:01.241394,
259,1,99,16,19,16.61,17:49:53.795365,
3,1,491,26,21,17.26,12:45:15.639312,
97,1,95,12,12,16.22,03:30:30.730598,1799
189,1,594,13,14,14.41,01:44:41.370202,
189,1,294,16,16,4.20,12:04:52.21987,
3,1,160,29,26,19.93,16:42:43.824809,
81,1,71,25,14,6.17,23:08:33.521365,1922
81,1,568,24,16,9.94,20:42:25.563468,
259,1,390,23,26,5.93,19:06:27.607487,
189,1,276,26,23,16.92,01:39:00.40821,
49,1,751,22,17,3.49,08:03:08.257782,
97,1,706,16,20,10.11,09:24:47.634262,
186,1,717,16,12,13.89,01:39:35.829879,1794
259,1,351,12,13,5.80,19:33:35.468397,
189,1,613,11,24,13.66,00:30:32.192732,
121,1,233,21,20,9.21,07:59:36.433416,
189,1,53,11,12,6.20,19:40:05.607793,
186,1,121,20,26,12.80,08:37:44.29989,
189,1,548,25,14,6.17,21:39:50.647353,1922
186,1,525,16,13,6.67,06:21:48.527797,
3,1,667,24,24,14.09,03:05:46.741875,
189,1,589,13,24,19.32,14:43:53.942444,
259,1,111,24,14,7.91,13:22:57.397538,
49,1,32,25,14,6.17,00:29:12.792158,1922
189,1,603,20,23,11.83,22:36:59.41329,
49,1,438,21,28,17.68,12:58:23.163807,
81,1,16,14,30,19.13,07:38:19.562252,
97,1,256,26,29,9.93,14:40:08.650508,
97,1,126,11,13,19.54,01:54:14.862839,
189,1,253,16,12,13.89,01:06:39.472235,1794
259,1,425,15,18,14.13,07:35:11.207733,
81,1,768,12,12,16.22,03:48:12.046063,1799
189,1,475,20,19,14.62,07:39:27.297903,1648
3,1,219,16,16,4.20,16:39:02.728873,
81,1,177,21,22,18.16,09:19:32.841506,
3,1,214,15,20,16.76,16:37:56.874986,
121,1,787,20,19,14.62,15:09:40.594141,1648
3,1,20,26,23,16.92,06:30:49.078945,
121,1,359,21,13,17.83,18:36:47.457612,
3,1,804,20,16,14.10,06:02:11.101903,
81,1,564,23,26,12.14,23:28:42.074022,
186,1,104,14,16,3.85,06:56:56.918915,
49,1,793,19,11,8.33,10:55:02.752252,
121,1,61,16,25,4.31,09:12:04.339162,
49,1,605,19,20,18.88,01:57:20.115242,
3,1,490,27,26,10.35,23:53:50.183551,
3,1,148,21,12,12.84,10:45:49.205585,
81,1,247,22,16,3.28,06:22:42.546815,
259,1,76,28,17,9.17,19:06:55.033484,
3,1,189,25,13,13.39,22:16:37.474965,
186,1,803,18,24,10.79,09:01:44.444525,
186,1,747,13,19,15.73,13:55:46.895958,
81,1,740,27,17,3.99,18:32:19.11471,
259,1,124,20,16,14.10,03:14:26.88609,
3,1,211,28,24,3.41,00:14:50.886815,
97,1,513,26,15,14.65,11:15:53.853619,
189,1,702,17,15,11.35,07:20:04.716724,
81,1,82,16,15,3.82,02:09:53.28087,
121,1,266,21,15,16.01,22:49:44.022057,
189,1,741,25,16,18.51,05:58:22.688349,
3,1,267,11,24,13.66,19:10:52.05021,
189,1,784,20,14,6.27,19:32:36.615564,
81,1,427,19,27,5.86,08:12:38.087706,
81,1,41,16,12,13.89,01:03:56.395752,1794
3,1,285,14,29,6.53,00:13:36.846103,
97,1,207,14,28,6.81,12:57:28.186768,
189,1,812,16,12,13.89,19:32:02.040228,1794
186,1,286,30,17,11.16,21:16:30.649083,
259,1,742,25,19,17.79,06:30:10.10191,
121,1,793,18,14,8.38,20:59:41.757635,985
189,1,361,21,12,12.84,18:26:50.320489,
3,1,730,25,20,10.52,19:27:18.520547,
189,1,638,17,15,11.35,21:10:08.321063,
81,1,336,15,13,15.26,10:46:49.397153,
186,1,409,13,12,8.08,01:37:18.095265,
121,1,496,25,20,4.29,06:57:33.995523,
81,1,56,14,23,13.68,04:48:09.292212,
3,1,135,27,22,16.19,08:08:41.862414,
3,1,714,25,30,15.05,23:39:26.283124,
81,1,52,18,23,4.31,16:41:56.479716,
186,1,659,21,13,8.74,01:01:50.29344,
189,1,78,15,30,12.47,05:27:28.54084,
189,1,516,20,19,14.62,01:25:13.462977,1648
49,1,603,19,25,19.73,00:42:16.607513,
97,1,97,18,12,15.68,06:16:06.490209,565
49,1,357,13,19,18.28,05:03:27.549433,
81,1,87,30,14,17.11,07:16:34.871328,
186,1,217,13,18,16.45,21:36:46.564547,
49,1,800,24,17,8.97,22:03:49.225905,
81,1,103,29,23,9.42,22:29:21.308014,
186,1,256,27,26,10.35,06:30:35.996676,
3,1,707,18,25,15.15,10:06:01.146294,
259,1,527,28,13,16.51,18:55:30.562579,
3,1,193,12,29,7.54,10:44:40.543809,
49,1,148,12,29,7.54,06:36:42.59277,
49,1,366,22,27,15.55,12:34:33.660716,
259,1,481,16,12,13.89,03:22:27.704988,1794
259,1,204,13,14,17.48,18:55:44.765576,
259,1,681,30,17,11.16,11:09:22.212666,
189,1,803,20,19,14.62,04:17:26.921115,1648
81,1,262,30,25,15.60,06:35:56.414126,
121,1,77,26,15,17.13,14:13:32.562891,
3,1,93,19,20,5.58,16:20:19.27796,
186,1,375,20,19,14.62,01:19:08.213842,1648
121,1,384,25,14,3.31,16:44:14.450512,
186,1,125,15,19,5.54,10:47:49.600097,
3,1,584,14,28,8.35,15:36:21.499347,
97,1,105,13,23,9.41,06:54:21.482456,
121,1,352,26,24,13.95,11:58:43.71084,
49,1,270,27,13,8.41,11:35:07.898576,
81,1,49,27,18,16.53,17:49:02.471829,
121,1,96,27,19,3.51,20:22:38.074168,
259,1,42,28,14,9.18,07:20:14.198202,
49,1,658,16,15,3.82,00:38:07.991521,
97,1,706,16,17,8.30,16:23:12.806913,
3,1,767,30,23,5.32,06:26:16.642,
3,1,689,18,20,8.61,17:48:22.980612,
97,1,281,23,18,3.43,08:57:09.502812,
3,1,624,19,19,17.71,09:28:36.573368,
189,1,443,21,22,12.97,04:19:22.800574,
189,1,205,16,25,19.07,16:32:28.276436,
186,1,299,29,27,4.96,04:38:08.008348,
259,1,643,15,12,18.58,09:58:39.948397,
49,1,289,25,23,11.75,05:11:13.438643,
121,1,347,20,19,14.62,19:03:39.125806,1648
3,1,192,26,13,16.23,02:52:48.846053,
189,1,705,19,17,10.39,01:45:17.162905,
121,1,358,15,27,3.83,09:33:54.776667,
186,1,286,13,24,19.59,12:27:26.129845,
259,1,114,14,20,8.51,03:16:30.956009,
97,1,669,25,23,11.75,19:56:18.482355,
81,1,392,20,11,7.45,04:32:43.472797,
259,1,342,25,14,6.17,05:47:27.574815,1922
189,1,351,17,15,11.35,08:15:38.366996,
186,1,522,19,25,19.73,11:28:48.06153,
97,1,595,25,22,19.06,15:20:44.47063,
121,1,280,16,12,13.89,03:04:11.481565,1794
189,1,619,27,13,8.41,08:52:53.095929,
81,1,492,19,23,9.30,13:17:43.147063,
189,1,614,20,26,12.80,04:37:58.927319,
121,1,571,21,15,16.01,21:19:24.035653,
81,1,21,18,20,8.59,03:06:26.208169,
3,1,56,30,12,10.17,22:25:39.050912,
97,1,652,20,19,14.62,13:40:36.728852,1648
189,1,300,12,12,16.22,04:17:52.498491,1799
259,1,351,28,11,5.53,16:07:43.431525,
81,1,39,18,14,12.48,07:54:40.003141,
186,1,781,20,19,14.62,07:56:27.363103,1648
186,1,428,22,29,3.40,16:38:05.118357,
49,1,738,25,14,6.17,16:00:22.379194,1922
186,1,523,25,19,17.79,15:19:04.207695,
189,1,729,13,12,14.31,21:59:32.519006,
121,1,260,25,14,6.17,13:53:19.492323,1922
3,1,296,16,23,6.09,03:52:53.003722,
97,1,282,28,28,3.34,02:54:59.155282,
189,1,445,28,12,10.78,21:58:48.007621,
81,1,163,30,14,16.61,23:36:44.102262,
189,1,169,12,20,10.41,11:48:05.325575,
121,1,14,19,17,10.39,22:27:27.049196,
97,1,497,18,24,14.84,00:58:42.750154,
81,1,761,25,25,6.13,13:20:32.319581,
97,1,450,24,18,16.61,17:29:03.598691,
259,1,696,20,26,11.24,04:50:34.325954,
259,1,818,25,14,6.17,03:38:14.296914,1922
259,1,642,28,11,5.53,11:12:27.139045,
81,1,736,27,17,3.99,14:15:51.444638,
121,1,640,16,23,6.09,05:58:32.392484,
81,1,652,16,18,7.30,14:20:33.500609,
81,1,796,23,25,6.71,21:10:49.154063,
97,1,384,16,12,13.89,20:27:27.97682,1794
259,1,700,18,20,8.59,02:26:30.307286,
189,1,583,17,24,13.55,02:17:29.038492,
3,1,65,22,23,17.73,22:38:04.547621,
186,1,749,21,22,12.84,12:12:48.240024,
3,1,277,25,14,6.17,12:44:21.593181,1922
186,1,506,11,12,6.20,16:30:19.217128,
121,1,530,25,14,3.31,21:15:53.764889,
3,1,58,19,23,15.72,12:48:36.319682,
97,1,64,27,26,15.54,14:01:39.211803,
121,1,694,13,24,4.58,11:30:09.806787,
121,1,292,25,14,6.17,04:27:19.943286,1922
121,1,338,23,25,6.71,19:56:30.915799,
189,1,656,16,30,14.33,22:20:12.067072,
121,1,727,17,22,15.98,06:06:33.168542,
189,1,813,15,20,16.76,19:54:06.453738,
3,1,676,29,21,15.62,06:30:15.496854,
97,1,438,20,19,14.62,11:13:55.972373,1648
189,1,774,16,21,7.43,07:36:18.333377,
186,1,271,25,13,13.39,09:23:37.091522,
189,1,816,24,13,5.87,15:15:29.957875,
81,1,725,22,23,11.54,04:21:07.813191,
189,1,388,20,16,14.10,02:09:45.168396,
186,1,679,16,12,19.10,15:46:11.570503,
81,1,249,27,13,8.41,13:27:34.211171,
189,1,596,18,18,17.91,12:10:41.127096,
97,1,156,19,25,19.73,11:53:27.218352,
186,1,261,20,25,5.34,00:44:42.928046,
81,1,249,16,25,4.31,06:05:20.952809,
97,1,775,23,28,15.04,01:49:50.584287,
121,1,261,13,14,17.48,05:47:52.045216,
3,1,722,16,25,4.31,13:59:11.920754,
121,1,703,18,12,15.68,19:30:14.800613,565
189,1,652,13,24,4.58,15:44:07.651529,
49,1,109,15,20,16.76,18:44:19.430108,
259,1,777,17,30,14.52,10:40:50.907618,
81,1,27,11,21,4.46,06:40:58.046932,
121,1,836,29,12,9.53,22:36:05.393975,
121,1,785,16,12,13.89,23:10:40.398516,1794
3,1,211,25,14,6.17,14:20:47.211155,1922
81,1,275,20,19,14.62,09:07:01.29858,1648
3,1,324,18,12,15.68,21:02:21.575151,565
97,1,703,11,21,4.46,13:54:21.560124,
189,1,259,20,29,12.29,22:24:26.796286,
97,1,115,17,17,17.36,03:39:45.071789,
121,1,742,27,13,16.48,02:41:55.96226,
97,1,614,16,20,10.11,16:50:47.001174,
97,1,636,20,22,7.19,00:58:39.739523,
121,1,389,12,21,15.66,04:48:39.486886,
186,1,675,16,12,13.89,13:27:53.768523,1794
189,1,227,15,21,4.93,09:02:28.086718,
121,1,208,30,12,10.17,04:21:57.408106,
97,1,266,25,14,6.17,00:23:38.353876,1922
189,1,386,21,27,9.33,13:05:40.947174,
49,1,161,26,15,14.65,19:58:47.95548,
121,1,24,21,16,13.47,07:58:25.795115,
97,1,863,30,24,6.11,03:50:23.374,
49,1,481,25,14,6.17,08:12:13.988277,1922
49,1,378,15,12,5.01,19:17:26.643546,
97,1,181,22,29,15.82,11:50:43.062287,
189,1,858,26,13,16.23,04:08:18.915466,
189,1,177,16,12,13.89,08:44:25.385982,1794
3,1,221,21,16,13.47,00:16:23.892642,
121,1,263,15,27,3.83,02:46:17.522683,
121,1,235,30,14,10.80,06:05:07.123665,
97,1,446,19,28,5.32,01:03:28.373217,
189,1,667,13,18,8.15,07:20:29.565355,
49,1,642,18,12,15.68,08:00:20.114113,565
189,1,16,12,12,16.22,21:06:12.22775,1799
97,1,282,23,22,7.77,15:20:38.363245,
3,1,637,27,14,4.62,12:06:05.017034,
186,1,609,26,19,6.38,13:11:36.763954,
81,1,482,25,14,6.17,13:20:09.131505,1922
81,1,754,12,20,10.41,01:29:12.781739,
121,1,389,20,19,14.62,12:41:11.549311,1648
186,1,385,25,14,6.17,23:34:33.984135,1922
97,1,565,20,23,11.83,14:42:20.325553,
121,1,808,22,27,17.33,21:24:03.851408,
186,1,224,11,13,19.54,15:28:34.297621,
121,1,365,11,22,19.19,20:15:42.702712,
189,1,710,22,26,8.19,00:26:36.665799,
259,1,377,12,12,14.63,00:19:02.829506,
259,1,791,15,12,5.01,17:32:22.808752,
189,1,402,29,22,6.45,16:18:59.701342,
97,1,692,26,27,15.27,08:41:45.930467,
97,1,133,22,24,4.89,07:25:39.751265,
121,1,836,16,12,13.89,08:05:17.157983,1794
49,1,855,12,30,11.29,05:48:24.814777,
49,1,183,20,14,6.27,12:19:35.90343,
121,1,627,18,12,9.77,06:12:09.73507,
189,1,518,12,20,13.11,07:26:38.691794,
259,1,402,15,12,18.58,08:38:43.510337,
3,1,35,13,27,15.97,16:05:51.393967,
259,1,187,15,24,7.98,04:24:48.049136,
186,1,686,29,27,4.96,14:15:42.592596,
121,1,668,19,20,18.88,04:52:34.440044,
121,1,874,13,19,15.73,22:00:27.131577,
81,1,260,14,25,9.59,12:27:40.043792,
97,1,446,20,19,14.62,12:42:43.745417,1648
259,1,218,23,29,5.92,13:30:15.190492,
49,1,23,22,27,17.33,22:58:46.102905,
49,1,175,22,17,3.49,23:45:59.330895,
259,1,535,30,12,10.17,04:21:52.461569,
259,1,258,19,25,19.73,16:08:44.27191,
186,1,447,14,15,6.90,15:49:26.692029,
189,1,436,24,18,3.54,04:43:49.86686,
121,1,624,12,23,19.92,10:21:54.131035,
186,1,872,22,22,3.93,01:32:46.27713,
81,1,837,28,17,9.17,21:42:45.401922,
49,1,293,16,12,13.89,22:03:57.344772,1794
189,1,445,18,25,16.82,16:38:08.476841,
49,1,606,13,14,7.46,19:21:34.057035,
189,1,659,21,22,12.84,15:15:24.041274,
97,1,336,25,17,10.15,03:04:30.194912,
81,1,879,16,12,13.89,00:36:45.624532,1794
121,1,212,17,24,13.55,16:29:08.604459,
81,1,615,24,15,13.30,04:28:28.478257,
186,1,601,15,16,15.76,06:21:28.863609,
81,1,718,23,22,8.66,09:42:07.324029,
186,1,792,16,20,10.11,02:08:40.705992,
186,1,210,18,14,8.38,12:13:55.293766,985
259,1,886,22,30,15.03,10:36:27.380144,
81,1,395,16,12,13.89,23:26:34.953963,1794
97,1,167,16,16,4.20,03:35:55.320415,
3,1,192,12,12,14.63,07:02:28.657122,
97,1,593,16,12,13.89,08:37:34.939047,1794
121,1,456,14,14,10.38,13:48:21.511811,
186,1,67,30,24,6.11,13:28:44.132497,
189,1,564,18,25,16.82,05:11:17.050797,
189,1,805,14,30,19.13,22:22:33.378628,
186,1,368,22,26,8.19,11:22:49.521265,
49,1,195,13,24,19.32,18:42:56.968495,
186,1,466,29,19,5.51,17:04:42.991958,
186,1,345,25,25,5.42,08:42:01.709744,
186,1,332,21,25,18.28,10:36:47.31595,
49,1,154,18,29,19.09,15:59:32.694087,
81,1,869,21,13,8.74,03:00:38.621597,
259,1,301,14,11,5.39,08:29:03.981665,
3,1,368,26,13,16.09,18:37:01.873163,
121,1,155,18,14,12.48,18:46:42.293707,
49,1,64,24,24,14.09,05:47:34.345021,
259,1,225,19,23,15.72,05:41:37.568042,
121,1,28,20,19,14.62,23:10:25.43445,1648
186,1,402,19,20,9.65,04:48:06.06476,
259,1,744,12,12,16.22,20:12:00.797735,1799
186,1,150,20,22,7.19,13:46:57.654644,
3,1,238,22,23,11.54,22:05:23.245506,
186,1,498,16,12,13.89,00:50:28.412766,1794
97,1,133,30,14,16.30,11:45:32.429214,
97,1,767,16,12,13.89,13:19:16.213036,1794
49,1,263,12,12,16.22,15:08:10.633104,1799
121,1,465,20,19,14.62,09:10:54.611826,1648
97,1,112,13,14,7.50,23:45:43.981178,
81,1,426,13,14,17.48,09:03:19.543399,
189,1,348,17,26,4.68,19:14:35.783962,
3,1,838,29,23,9.42,21:05:01.280506,
259,1,502,12,20,10.41,19:58:48.181275,
189,1,11,14,11,5.39,21:52:44.323703,
3,1,593,29,11,8.76,08:19:20.023947,
186,1,96,16,12,13.89,20:30:43.182222,1794
189,1,290,20,26,11.24,04:04:09.805046,
49,1,653,16,12,13.89,18:13:04.433971,1794
3,1,555,16,19,16.61,22:08:34.997824,
3,1,871,15,25,9.53,15:03:26.213018,
49,1,244,29,11,8.76,18:06:32.756489,
3,1,532,20,19,14.62,09:25:53.837391,1648
259,1,259,25,22,19.06,14:24:41.695119,
186,1,525,24,26,18.84,03:17:38.467577,
189,1,320,19,11,8.33,17:02:51.567513,
121,1,499,16,12,13.89,20:59:27.987077,1794
121,1,856,16,12,13.89,17:34:03.06813,1794
81,1,605,12,12,16.22,13:15:42.806029,1799
189,1,749,19,12,10.89,22:39:18.727313,
121,1,30,27,15,11.76,17:12:52.289461,
259,1,124,30,25,3.14,19:56:27.849776,
81,1,501,11,24,13.66,13:51:11.1294,
3,1,68,19,20,5.58,06:18:18.805969,
3,1,525,30,25,3.14,03:57:57.357367,
3,1,123,20,14,6.27,15:04:53.78803,
259,1,120,17,24,13.44,01:51:03.763882,
189,1,322,13,14,7.73,16:32:28.242918,
259,1,626,11,25,19.63,13:06:06.114332,
